append,"FileWriter.FileWriter#append,NumberFormat.format#toAppendTo,DateFormatProvider#append,DateTimeFormatterBuilder#appendChronologyId,DateTimeFormatterBuilder#appendChronologyText,DateTimeFormatterBuilder#appendFraction,DateTimeFormatterBuilder#appendInstant,DateTimeFormatterBuilder#appendLiteral,DateTimeFormatterBuilder#appendLocalized,DateTimeFormatterBuilder#appendLocalizedOffset,DateTimeFormatterBuilder#appendOffset,DateTimeFormatterBuilder#appendOffsetId,DateTimeFormatterBuilder#appendOptional,DateTimeFormatterBuilder#appendPattern,DateTimeFormatterBuilder#appendValue,DateTimeFormatterBuilder#appendValueReduced,DateTimeFormatterBuilder#appendZoneId,DateTimeFormatterBuilder#appendZoneOrOffsetId,DateTimeFormatterBuilder#appendZoneRegionId,DateTimeFormatterBuilder#appendZoneText,DecimalFormatSymbols#appendQuotedChars,DecimalFormatSymbols#appendQuotedExtension,Double#appendCodePoint,Matcher#appendReplacement,Matcher#appendTail,MethodType#appendParameterTypes,Redirect#appendTo,TextArea#appendText",28
appendable,"DateTimeFormatter.formatTo#appendable,Appendable#Appendable",2
applet,"Applet#getAppletInfo,Beans#appletResize,Beans#getApplet,Beans#getAppletContext,Applet#Applet,AppletContext#AppletContext,AppletInitializer#AppletInitializer,AppletStub#AppletStub",8
applets,"Beans#getApplets",1
apply,"ChoiceFormat#applyPattern,CompletionStage#applyToEither,CompletionStage#applyToEitherAsync,CompletionStage#thenApply,CompletionStage#thenApplyAsync,Container#applyComponentOrientation,Proxy#apply,SimpleDateFormat#applyLocalizedPattern,Window#applyResourceBundle",9
arc,"Double.setRoundRect#arcHeight,Double.setRoundRect#arcWidth,Graphics.fillArc#arcAngle,Double#getArcHeight,Double#getArcType,Double#getArcWidth,Double#setArc,Double#setArcByCenter,Double#setArcByTangent,Double#setArcType,Graphics#drawArc,Graphics#fillArc",12
arc2,"Arc2D#Arc2D",1
arch,"Double.setRoundRect#arch,OperatingSystemMXBean#getArch",2
arcw,"Double.setRoundRect#arcw",1
are,"Container#areFocusTraversalKeysSet,Toolkit#areExtraMouseButtonsEnabled",2
area,"Area#AreaIterator,Area#createTransformedArea,Graphics#copyArea,Paper#setImageableArea,RenderContext#getAreaOfInterest,RenderContext#setAreaOfInterest,Area#Area,AreaAveragingScaleFilter#AreaAveragingScaleFilter,TextArea#TextArea,TextAreaPeer#TextAreaPeer",10
arg,"LambdaMetafactory.argSlotToParameter#argSlot,Lookup.spreadInvoker#leadingArgCount,MethodType.genericMethodType#objectArgCount,RMISecurityException.RMISecurityException#arg,LambdaMetafactory#argSlotToParameter,LambdaMetafactory#parameterToArgSlot,SerializedLambda#getCapturedArg,SerializedLambda#getCapturedArgCount",8
argb,"IndexColorModel.convertToIntDiscrete#forceARGB",1
args,"LambdaMetafactory.canonicalize#howArgs,RemoteObjectInvocationHandler.invoke#args,SerializedLambda.SerializedLambda#capturedArgs,Executable#isVarArgs",4
argument,"MessageFormat.setFormatByArgumentIndex#argumentIndex,IllegalFormatConversionException#getArgumentClass,MessageFormat#getFormatsByArgumentIndex,MessageFormat#setFormatByArgumentIndex,MessageFormat#setFormatsByArgumentIndex,IllegalArgumentException#IllegalArgumentException,MissingFormatArgumentException#MissingFormatArgumentException",7
arguments,"MessageFormat.formatToCharacterIterator#arguments,Lookup#collectArguments,Lookup#dropArguments,Lookup#explicitCastArguments,Lookup#filterArguments,Lookup#foldArguments,Lookup#insertArguments,Lookup#permuteArguments,MethodHandle#invokeWithArguments,RuntimeMXBean#getInputArguments,Statement#getArguments",11
argv,"CommandEnvironment.CommandEnvironment#argv",1
arithmetic,"ArithmeticException#ArithmeticException",1
arity,"ConstantCallSite#asFixedArity",1
array,"BufferedImage.setRGB#rgbArray,Color.getColorComponents#compArray,ConstantCallSite.asCollector#arrayLength,ConstantCallSite.asCollector#arrayType,DataBufferDouble.DataBufferDouble#dataArray,DragGestureEvent.toArray#array,Lookup.arrayElementSetter#arrayClass,MethodType.genericMethodType#finalArray,PackedColorModel.PackedColorModel#colorMaskArray,StreamSupport.asArray#arrayFactory,Vector.copyInto#anArray,WritableRaster.setSamples#dArray,WritableRaster.setSamples#fArray,WritableRaster.setSamples#iArray,AbstractPreferences#getByteArray,AbstractPreferences#putByteArray,BasicStroke#getDashArray,BitSet#toLongArray,ChoiceFormat#toByteArray,Class#isArray,DoubleBuffer#array,DoubleBuffer#arrayOffset,DoubleBuffer#hasArray,DragGestureEvent#toArray,Lookup#arrayElementGetter,Lookup#arrayElementSetter,MethodType#parameterArray,ResourceBundle#getStringArray,Spliterators#ArraySpliterator,Spliterators#DoubleArraySpliterator,Spliterators#IntArraySpliterator,Spliterators#LongArraySpliterator,StreamSupport#asArray,StreamSupport#asPrimitiveArray,StreamSupport#newArray,String#toCharArray,AnnotatedArrayType#AnnotatedArrayType,Array#Array,ArrayBlockingQueue#ArrayBlockingQueue,ArrayDeque#ArrayDeque,ArrayIndexOutOfBoundsException#ArrayIndexOutOfBoundsException,ArrayList#ArrayList,ArrayStoreException#ArrayStoreException,AtomicIntegerArray#AtomicIntegerArray,AtomicLongArray#AtomicLongArray,AtomicReferenceArray#AtomicReferenceArray,ByteArrayInputStream#ByteArrayInputStream,ByteArrayOutputStream#ByteArrayOutputStream,CharArrayReader#CharArrayReader,CharArrayWriter#CharArrayWriter,CopyOnWriteArrayList#CopyOnWriteArrayList,CopyOnWriteArraySet#CopyOnWriteArraySet,GenericArrayType#GenericArrayType,NegativeArraySizeException#NegativeArraySizeException",54
arraycopy,"System#arraycopy",1
arrays,"Arrays#Arrays",1
arrive,"Phaser#arrive,Phaser#arriveAndAwaitAdvance,Phaser#arriveAndDeregister",3
arrived,"Phaser#getArrivedParties",1
arry,"BeanContextSupport.toArray#arry",1
as,"Arrays#asList,BaseStream#asLongStream,BeanContextServiceRevokedEvent#getSourceAsBeanContextServices,BeanContextSupport#getResourceAsStream,Builder#asDoubleStream,Class#asSubclass,ClassLoader#getSystemResourceAsStream,Collections#asLifoQueue,ConstantCallSite#asCollector,ConstantCallSite#asFixedArity,ConstantCallSite#asTypeUncached,DataFlavor#getDefaultRepresentationClassAsString,DoubleBuffer#asReadOnlyBuffer,DragGestureEvent#getSourceAsDragGestureRecognizer,DropTargetDropEvent#getCurrentDataFlavorsAsList,MethodHandle#asSpreader,MethodHandle#asType,MethodHandle#asVarargsCollector,MethodHandleProxies#asInterfaceInstance,MethodHandleProxies#reflectAs,OptionalDouble#getAsDouble,OptionalInt#getAsInt,OptionalLong#getAsLong,Pattern#asPredicate,Pattern#splitAsStream,PosixFilePermissions#asFileAttribute,PropertyEditorSupport#getAsText,PropertyEditorSupport#setAsText,SerializedLambda#asConstructor,SerializedLambda#asNormalOriginal,SerializedLambda#asSetter,SerializedLambda#asSpecial,ShortBuffer#asCharBuffer,ShortBuffer#asDoubleBuffer,ShortBuffer#asFloatBuffer,ShortBuffer#asIntBuffer,ShortBuffer#asLongBuffer,ShortBuffer#asShortBuffer,StampedLock#asReadLock,StampedLock#asReadWriteLock,StampedLock#asWriteLock,StreamSupport#asArray,StreamSupport#asPrimitiveArray,X509CertSelector#getIssuerAsBytes,X509CertSelector#getIssuerAsString,X509CertSelector#getSubjectAsBytes,X509CertSelector#getSubjectAsString",47
ascent,"LayoutPath.TextLineMetrics#ascent,FontMetrics#getAscent,FontMetrics#getMaxAscent,LayoutPath#getCharAscent",4
ascii,"String.String#ascii,IDN#toASCII,URI#toASCIIString",3
asian,"SplashScreen#isSEAsianSwapping",1
asin,"StrictMath#asin",1
assertion,"Class#desiredAssertionStatus,ClassLoader#clearAssertionStatus,ClassLoader#setClassAssertionStatus,ClassLoader#setDefaultAssertionStatus,ClassLoader#setPackageAssertionStatus,AssertionError#AssertionError",6
assign,"HttpCookie#assign",1
assignable,"Class#isAssignableFrom",1
async,"ForkJoinWorkerThreadFactory.ForkJoinPool#asyncMode,AsynchronousCompletionTask#runAsync,AsynchronousCompletionTask#supplyAsync,CompletionStage#acceptEitherAsync,CompletionStage#applyToEitherAsync,CompletionStage#handleAsync,CompletionStage#runAfterBothAsync,CompletionStage#runAfterEitherAsync,CompletionStage#thenAcceptAsync,CompletionStage#thenAcceptBothAsync,CompletionStage#thenApplyAsync,CompletionStage#thenCombineAsync,CompletionStage#thenComposeAsync,CompletionStage#thenRunAsync,CompletionStage#whenCompleteAsync,ForkJoinWorkerThreadFactory#getAsyncMode",16
asynchronous,"AsynchronousChannelProvider#openAsynchronousChannelGroup,AsynchronousChannelProvider#openAsynchronousServerSocketChannel,AsynchronousChannelProvider#openAsynchronousSocketChannel,FileSystemProvider#newAsynchronousFileChannel,AsynchronousByteChannel#AsynchronousByteChannel,AsynchronousChannel#AsynchronousChannel,AsynchronousChannelGroup#AsynchronousChannelGroup,AsynchronousChannelProvider#AsynchronousChannelProvider,AsynchronousCloseException#AsynchronousCloseException,AsynchronousCompletionTask#AsynchronousCompletionTask,AsynchronousFileChannel#AsynchronousFileChannel,AsynchronousServerSocketChannel#AsynchronousServerSocketChannel,AsynchronousSocketChannel#AsynchronousSocketChannel",13
at,"Shape.getPathIterator#at,Bidi#getLevelAt,CharBuffer#charAt,ChronoLocalDateTime#withEarlierOffsetAtOverlap,ChronoLocalDateTime#withLaterOffsetAtOverlap,Container#findComponentAt,Container#getAccessibleAt,Container#getComponentAt,DecimalFormatSymbols#getItemAt,Double#codePointAt,Double#deleteCharAt,Double#setCharAt,Executors#scheduleAtFixedRate,GlyphMetrics#getDecorationAt,GlyphMetrics#getFontOrGraphicAt,LayoutPath#caretAtOffsetIsValid,LayoutPath#getCoreMetricsAt,LocalDate#atStartOfDay,LocalDate#atTime,LocalDateTime#atZone,LocalTime#atDate,LocalTime#atOffset,Matcher#lookingAt,MonthDay#atYear,OffsetDateTime#atZoneSameInstant,OffsetDateTime#atZoneSimilarLocal,Security#insertProviderAt,TextComponent#getAtIndex,TextComponent#getIndexAtPoint,Vector#elementAt,Vector#insertElementAt,Vector#removeElementAt,Vector#setElementAt,Year#atDay,Year#atMonth,Year#atMonthDay,YearMonth#atEndOfMonth",37
atan,"StrictMath#atan",1
atan2,"StrictMath#atan2",1
atomic,"AtomicBoolean#AtomicBoolean,AtomicInteger#AtomicInteger,AtomicIntegerArray#AtomicIntegerArray,AtomicIntegerFieldUpdater#AtomicIntegerFieldUpdater,AtomicLong#AtomicLong,AtomicLongArray#AtomicLongArray,AtomicLongFieldUpdater#AtomicLongFieldUpdater,AtomicMarkableReference#AtomicMarkableReference,AtomicMoveNotSupportedException#AtomicMoveNotSupportedException,AtomicReference#AtomicReference,AtomicReferenceArray#AtomicReferenceArray,AtomicReferenceFieldUpdater#AtomicReferenceFieldUpdater,AtomicStampedReference#AtomicStampedReference",13
att,"AbstractSelectableChannel.register#att",1
attach,"InputMethodContext.createInputMethodJFrame#attachToInputContext,SelectionKey#attach",2
attachment,"AsynchronousServerSocketChannel.accept#attachment,SelectionKey#attachment",2
attempt,"AtomicMarkableReference#attemptMark,AtomicStampedReference#attemptStamp",2
attr,"FieldPosition.formatted#attr,HttpCookie.assign#attrName,HttpCookie.assign#attrValue",3
attribute,"FeatureDescriptor.getValue#attributeName,FieldPosition.FieldPosition#attribute,AttributedString#addAttribute,AttributedString#getAllAttributeKeys,AttributedString#getAttribute,Builder#addUnicodeLocaleAttribute,Builder#removeUnicodeLocaleAttribute,FeatureDescriptor#attributeNames,FieldPosition#getFieldAttribute,FileStore#getFileStoreAttributeView,FileStore#supportsFileAttributeView,FileSystem#supportedFileAttributeViews,FileSystemProvider#getFileAttributeView,FileSystemProvider#setAttribute,JarInputStream#jarFileHasClassPathAttribute,PosixFilePermissions#asFileAttribute,TextComponent#getCharacterAttribute,AclFileAttributeView#AclFileAttributeView,Attribute#Attribute,AttributeView#AttributeView,BasicFileAttributeView#BasicFileAttributeView,DosFileAttributeView#DosFileAttributeView,FileAttribute#FileAttribute,FileAttributeView#FileAttributeView,FileOwnerAttributeView#FileOwnerAttributeView,FileStoreAttributeView#FileStoreAttributeView,GraphicAttribute#GraphicAttribute,ImageGraphicAttribute#ImageGraphicAttribute,PKCS12Attribute#PKCS12Attribute,PosixFileAttributeView#PosixFileAttributeView,ShapeGraphicAttribute#ShapeGraphicAttribute,TextAttribute#TextAttribute,TransformAttribute#TransformAttribute,UserDefinedFileAttributeView#UserDefinedFileAttributeView",34
attributed,"AttributedCharacterIterator#AttributedCharacterIterator,AttributedString#AttributedString",2
attributes,"AttributedString.getRunLimit#attributes,Toolkit.getPrintJob#jobAttributes,Toolkit.getPrintJob#pageAttributes,AttributedString#addAttributes,AttributedString#getAttributes,FileSystemProvider#readAttributes,FilterReader#getBooleanAttributes,Font#getAvailableAttributes,Font#hasLayoutAttributes,Locale#getUnicodeLocaleAttributes,Manifest#getMainAttributes,Attributes#Attributes,BasicFileAttributes#BasicFileAttributes,DosFileAttributes#DosFileAttributes,JobAttributes#JobAttributes,PageAttributes#PageAttributes,PosixFileAttributes#PosixFileAttributes",17
attributes0,"FilterReader#getBooleanAttributes0",1
attrs,"FileChannel.open#attrs",1
audio,"Applet#newAudioClip,Beans#getAudioClip,AudioClip#AudioClip",3
augend,"BigDecimal.add#augend",1
auth,"AuthProvider#AuthProvider",1
authentication,"Authenticator#requestPasswordAuthentication,PasswordAuthentication#PasswordAuthentication",2
authenticator,"Authenticator#Authenticator",1
authority,"CertificateRevokedException.CertificateRevokedException#authority,X509CertSelector.setAuthorityKeyIdentifier#authorityKeyID,CertificateRevokedException#getAuthorityName,URI#getAuthority,URI#getRawAuthority,URI#parseServerAuthority,X509CertSelector#getAuthorityKeyIdentifier,X509CertSelector#setAuthorityKeyIdentifier",8
authorization,"SQLInvalidAuthorizationSpecException#SQLInvalidAuthorizationSpecException",1
auto,"PrintWriter.PrintWriter#autoFlush,Window.setAutoRequestFocus#autoRequestFocus,CharsetDecoder#isAutoDetecting,Robot#getAutoDelay,Robot#isAutoWaitForIdle,Robot#setAutoDelay,Robot#setAutoWaitForIdle,TrayIcon#isImageAutoSize,TrayIcon#setImageAutoSize,Window#isAutoRequestFocus,Window#setAutoRequestFocus,AutoCloseable#AutoCloseable",12
autoscroll,"Autoscroll#autoscroll,Autoscroll#getAutoscrollInsets,Autoscroll#Autoscroll",3
autosize,"TrayIcon.setImageAutoSize#autosize",1
available,"Beans.setGuiAvailable#isGuiAvailable,DataFlavor.selectBestTextFlavor#availableFlavors,BeanContextChildSupport#serviceAvailable,Beans#isGuiAvailable,Beans#setGuiAvailable,BufferCapabilities#isMultiBufferAvailable,Builder#getAvailableCalendarTypes,Charset#availableCharsets,Clipboard#getAvailableDataFlavors,Clipboard#isDataFlavorAvailable,Currency#getAvailableCurrencies,Font#getAvailableAttributes,GraphicsDevice#getAvailableAcceleratedMemory,GraphicsEnvironment#getAvailableFontFamilyNames,NumberFormat#getAvailableLocales,OperatingSystemMXBean#getAvailableProcessors,ProcessBuilder#available,Runtime#availableProcessors,Semaphore#availablePermits,TimeZone#getAvailableIDs,ZoneId#getAvailableZoneIds,BeanContextServiceAvailableEvent#BeanContextServiceAvailableEvent",22
average,"Builder#average,CharsetDecoder#averageCharsPerByte,CharsetEncoder#averageBytesPerChar,DoubleSummaryStatistics#getAverage,OperatingSystemMXBean#getSystemLoadAverage",5
averaging,"Collectors#averagingDouble,Collectors#averagingInt,Collectors#averagingLong,AreaAveragingScaleFilter#AreaAveragingScaleFilter",4
avg,"MultipleMaster.deriveMMFont#avgStemWidth",1
avoiding,"BeanContextSupport#avoidingGui",1
await,"AsynchronousChannelGroup#awaitTermination,ConditionObject#awaitNanos,ConditionObject#awaitUninterruptibly,ConditionObject#awaitUntil,CyclicBarrier#await,ForkJoinWorkerThreadFactory#awaitQuiescence,Phaser#arriveAndAwaitAdvance,Phaser#awaitAdvance,Phaser#awaitAdvanceInterruptibly",9
awt,"AWTKeyStroke#getAWTKeyStroke,AWTKeyStroke#getAWTKeyStrokeForEvent,Checkbox#AccessibleAWTCheckbox,Choice#AccessibleAWTChoice,Label#AccessibleAWTLabel,List#AccessibleAWTList,List#AccessibleAWTListChild,SecurityManager#checkAwtEventQueueAccess,TextComponent#AccessibleAWTTextComponent,Toolkit#addAWTEventListener,Toolkit#getAWTEventListeners,Toolkit#removeAWTEventListener,AWTError#AWTError,AWTEvent#AWTEvent,AWTEventListener#AWTEventListener,AWTEventListenerProxy#AWTEventListenerProxy,AWTEventMulticaster#AWTEventMulticaster,AWTException#AWTException,AWTKeyStroke#AWTKeyStroke,AWTPermission#AWTPermission",20
axes,"MultipleMaster.deriveMMFont#axes,MultipleMaster#getNumDesignAxes",2
axis,"MultipleMaster#getDesignAxisDefaults,MultipleMaster#getDesignAxisNames,MultipleMaster#getDesignAxisRanges",3
b,"Collectors.ConcatSpliterator#bSpliterator,TexturePaint.setRaster#bHeight,TexturePaint.setRaster#bWidth,AWTEvent#getBData,AWTEvent#setBData,EllipticCurve#getB",6
back,"BufferCapabilities.BufferCapabilities#backCaps,BufferCapabilities#getBackBufferCapabilities,Dialog#toBack,StreamTokenizer#pushBack",4
background,"Component.setBackground#background,Component#getBackgroundEraseDisabled,Component#isBackgroundSet,Component#setBackgroundEraseDisabled,TextComponent#getBackground,TextComponent#setBackground",6
backing,"BackingStoreException#BackingStoreException",1
backlog,"AsynchronousServerSocketChannel.bind#backlog",1
backward,"Component#transferFocusBackward",1
bag,"GridBagConstraints#GridBagConstraints,GridBagLayout#GridBagLayout,GridBagLayoutInfo#GridBagLayoutInfo",3
band,"ComponentSampleModel.ComponentSampleModel#bandOffsets,Raster.createPackedRaster#bandMasks,Raster.createPackedRaster#bitsPerBand,SinglePixelPackedSampleModel.getSampleSize#band,WritableRaster.createWritableChild#bandList,ComponentSampleModel#getBandOffsets,BandCombineOp#BandCombineOp",7
banded,"Raster#createBandedRaster,BandedSampleModel#BandedSampleModel",2
bands,"BandedSampleModel.BandedSampleModel#numBands,SinglePixelPackedSampleModel.createSubsetSampleModel#bands,Raster#getNumBands",3
bandwidth,"ServerSocket.setPerformancePreferences#bandwidth",1
bank,"ComponentSampleModel.ComponentSampleModel#bankIndices,DataBuffer.getData#bank,ComponentSampleModel#getBankIndices,DataBufferDouble#getBankData",4
banks,"DataBufferDouble.DataBufferDouble#numBanks,DataBuffer#getNumBanks",2
bar,"MenuBar.getMenus#menuBar,Frame#getMenuBar,Frame#setMenuBar,MenuBar#MenuBar,MenuBarPeer#MenuBarPeer",5
barrier,"CyclicBarrier.CyclicBarrier#barrierAction,BrokenBarrierException#BrokenBarrierException,CyclicBarrier#CyclicBarrier",3
base,"Clock.offset#baseClock,DateTimeFormatterBuilder.appendValueReduced#baseDate,DateTimeFormatterBuilder.appendValueReduced#baseValue,ResourceBundleControlProvider.getControl#baseName,ZoneRules.of#baseStandardOffset,ZoneRules.of#baseWallOffset,Beans#getCodeBase,Beans#getDocumentBase,Bidi#baseIsLeftToRight,Bidi#getBaseLevel,ClipboardOwner#getBaseType,JulianFields#getBaseUnit,ResourceBundle#getBaseBundleName,BaseStream#BaseStream",14
base64,"Base64#Base64",1
based,"TemporalAdjusters.ofDateAdjuster#dateBasedAdjuster,JulianFields#isDateBased,JulianFields#isTimeBased,WeekFields#weekBasedYear,WeekFields#weekOfWeekBasedYear,RuleBasedCollator#RuleBasedCollator",6
